Uninettuno_senseBox_1;1614436026.7202964;21.62;37.68;54.96;21.41;E;E;VVLFQZXMWBUVHFBHS9KTUIJUQIZWUGUMFYHONJPR9IUDIQBFWDLDROEY9POCDDSUQ9RHDNOFCZNPWH999
Uninettuno_senseBox_1;1614436159.7163172;21.51;38.12;53.78;21.73;E;E;EUMGFBJHWRKVZUULXVQUFZBLHZBKTFBMNIFFA9PPLAJSALGSFXPCQWHIGMD9AGMGJ9OMKGAVLRVBQP999
Uninettuno_senseBox_1;1614436266.7137296;21.47;37.89;55.91;21.37;E;E;ZVQUWOHWFOFERORIAIFAPMCLQDHWAZJOCBSCGWURLYUORVDOZNABDVMZ9WWZHUHQHTFNJVZV9RFQCB999
Uninettuno_senseBox_1;1614436369.7148507;21.4;38.55;52.45;20.43;E;E;AEPQDJ9IBAJ9CIWXYDECEAIBA9UYQYMMJTMQMPVXRPFKUMZLVETVNSTJCM9HNJHGFDYHBAEWFHHMHU999
Uninettuno_senseBox_1;1614436468.7130637;21.27;38.31;47.62;19.37;E;E;GXGWBEDVHDJJBHTRDWMQUFJZBGKFFNRWSUKIJM9APYHQYDGHTTQFEHIFLYDA9YFRCHJXPZANCOYOFK999
Uninettuno_senseBox_1;1614436578.7198205;21.09;38.55;50.15;18.3;E;E;XWDJIHFIXVF9KECIUTPIAQKQFDCDVTXCHP9HMMACFXAELWGRPEMDWSCAU9XXRLPDG9JPKOSUVUQMVO999
Uninettuno_senseBox_1;1614436680.7132032;21.12;38.43;46.44;17.39;E;E;RDJUOLWSYESKGWUVUCBYZCGTGAJHPYDZRJT9WVGQPIIDSWNUMZZLZQNCVLTWRZLWI9SJBGHBBHHEXY999
Uninettuno_senseBox_1;1614436779.704723;21.13;38.52;47.08;16.06;E;E;MWQSPSZGUGXMIL9TNTGWBRUIHCAFB9PPEBHMGJTMLYSSPKPCXBLEAPBGXXYJDPAIWKIHUNBKVQLDGH999
Uninettuno_senseBox_1;1614436888.7092288;21.1;38.91;43.1;15.34;E;E;9IHQSDUCBYTFQC9ZNDCFBBTPAAFXUXIIZCAWZDFMUXFRHOPNQOSBLG9VXHLJGPOWETJAKAXUOAXJIM999
Uninettuno_senseBox_1;1614436998.71243;21.04;39.55;44.35;15.45;E;E;LIJPOGOGVUAWCODSEVVKYXPMQIUUPFWBHBDHQMCMPKIREJEABTBBHCIGGCPUGBANJDVWOPFVSCBRVS999
Uninettuno_senseBox_1;1614437108.707726;20.91;39.46;42.08;15.22;E;E;SGUQKMOVPZNAKALNCGUHIHXGTVLHPHDIMNYFNKQCTPB9YGGSHZRFPYMOJLYESFY9JMNQKGGSVRYJRT999
Uninettuno_senseBox_1;1614437208.7070432;20.99;38.97;40.52;14.67;E;E;RFFRE9FTEYEATVOVQRNFPPLOZFAAPERMOJBPMBYBFVSPODQZR9XVNLXNOJOAUAXKXBDMHTMDNSZJQM999
Uninettuno_senseBox_1;1614437314.7116346;21.0;38.96;40.53;13.74;E;E;ABGHMTICB9VMZJWWSEF9GTWLFIXUYD9YHGYYRQSCLXROFPYCMVENAJOJSMFFU9AWHMPWVKCLM9VQDW999
Uninettuno_senseBox_1;1614437425.709077;20.9;39.3;45.58;12.96;E;E;UIKYAYJNXHCRUFGBVXFROCNTCXGC9YAACHWU9TOUXWDWAARIQHCCVRAMDLTVFAPYEVGLJIZZLMFDHP999
Uninettuno_senseBox_1;1614437533.7042565;20.94;39.52;38.49;13.57;E;E;UIMVMIOTAUDLEBOPFYFCSHXV9JZPNATEYAHCCMOISFIANSHYKVCHLCANEZJRNTP9WSGMTJO9FGNLRH999
Uninettuno_senseBox_1;1614437651.7016346;21.0;39.32;40.65;15.03;E;E;EECOKNIXSXTPDEJLXRKCEIJVRIHNUSFPRGVTPQRACRFZFGSTUINKMAWJBYQPQXOXPLDOTHRHMDKKBA999
Uninettuno_senseBox_1;1614437752.7015913;20.9;39.18;43.72;15.29;E;E;FVINMO9YEVNZGPZAYOEQUHXY9SBKT9KNKMUEAALOOC9EQWKCWDCDPCX99ZIFLDXOXRNBIEGSIDIKKM999
Uninettuno_senseBox_1;1614437856.6971986;20.9;39.47;41.48;15.12;E;E;YYREPNFRLEYHGXKZCUZIHMLNERCIVARDSLAVAI9NCQFMXRXAQTRXNC9TGGMXBWHFMLRODGUOROAP9T999
Uninettuno_senseBox_1;1614437973.7015283;20.89;39.79;36.16;13.49;E;E;FFUQJBCSPNZTJHPUM9NYFPJPRJRVPXDXOAUPVWYKDAUHWRBVMEMG9OQNJJBHAUGFDEAKWOHUSTAAL9999
Uninettuno_senseBox_1;1614438071.6935346;20.81;39.59;34.96;12.45;E;E;ZRPGLBMILWFYINGZAOHYWPXOIPBYVPQINAQOYDZMNKHB9SUG9RZSFVTJGNREQRHSFMEPPGDVCWHY9Z999
Uninettuno_senseBox_1;1614438183.6957653;20.8;39.57;41.54;12.14;E;E;QYXWLXBARSHSRVRFU9ADKTRUWJYVMEUHFIQHRMBFRVRJEIURIOQJMQTWW9SQUYMHUJDCDBLIQWCRRC999
